AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-2664.0,7076.0,14180.0,6292.0,-8088.0,-6525.0
-1240.0,12732.0,7480.0,7295.0,-5011.0,-7358.0
2288.0,17840.0,308.0,11069.0,393.0,-5573.0
2604.0,25324.0,-724.0,4006.0,2975.0,-137.0
3124.0,20408.0,2568.0,-10549.0,10948.0,2500.0
592.0,11964.0,9732.0,-14066.0,13676.0,4415.0
-1180.0,6504.0,16588.0,-14415.0,11390.0,7310.0
-3180.0,-1420.0,27632.0,3827.0,6898.0,7342.0
-1336.0,-2744.0,27196.0,16128.0,465.0,1766.0
-920.0,3400.0,21528.0,26988.0,-4365.0,-1311.0
-3588.0,12496.0,14188.0,31676.0,-8212.0,-11.0
-4844.0,19188.0,11256.0,25827.0,-9112.0,1797.0
-3072.0,18176.0,6072.0,15020.0,-9812.0,1539.0
1364.0,15404.0,-1228.0,9555.0,-6583.0,421.0
4604.0,14676.0,-6912.0,8483.0,56.0,1428.0
5724.0,15828.0,-6672.0,-2211.0,6742.0,3044.0
5204.0,16260.0,-2720.0,-16150.0,14128.0,1873.0
2016.0,14792.0,8264.0,-29215.0,17097.0,-1274.0
-1516.0,11516.0,19012.0,-30892.0,16381.0,1349.0
-4776.0,-824.0,29080.0,-16627.0,10847.0,3518.0
-3448.0,-7820.0,32576.0,2178.0,1561.0,1192.0
-204.0,-4704.0,22972.0,21382.0,-5652.0,-3343.0
-2324.0,7556.0,15168.0,30237.0,-10357.0,-3642.0
-7092.0,19836.0,8988.0,28304.0,-11105.0,-2938.0
-8024.0,22440.0,7760.0,17070.0,-13198.0,-3500.0
-2972.0,19144.0,3116.0,6544.0,-13888.0,-2819.0
1756.0,16588.0,-4460.0,2851.0,-9027.0,-1840.0
6024.0,17196.0,-9416.0,1582.0,-1815.0,91.0
8820.0,19160.0,-9108.0,-11748.0,8243.0,1959.0
5524.0,18252.0,-220.0,-31045.0,16253.0,-463.0
112.0,12580.0,17676.0,-32768.0,15758.0,-921.0
-4680.0,-1592.0,30364.0,-29736.0,13595.0,4045.0
-5252.0,-14284.0,32767.0,-2026.0,3581.0,3676.0
-604.0,-7028.0,25768.0,18965.0,-5383.0,-1825.0
812.0,4180.0,14108.0,29040.0,-6860.0,-2672.0
